1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,path
-7.84518665733787,-2.906010786725223,-3.447399575952849,-2.351863072805869,-0.7568033508889929,-3.7572715401521197,0.6311582639862937,-0.8636893640906517,2.490845531640545,0.6472323406178094,-0.8117661735839687,3.4254374421154448,1.5082232985620712,-0.5291316115111172,-0.9004828105144103,1.4524823645116138,-0.7609705146656832,1.3056453903858627,-0.17672381759871605,2.5518516658545067,0.3859441325268176,-1.3762694806075106,0.9609596912777282,-1.7288330231192772,1.428085964338291,-0.029893227178976852,-0.7091476667785105,-0.6489118519068501,-0.449200714660441,./DataSet/60/S10_3.jpg
-6.764623255947384,-2.769185273536511,-2.757766874833178,-2.5981642701662517,-0.7544418752324992,-3.824865579020788,0.8324153699975868,-1.2792143141291958,1.2472303979829569,1.1033150626424744,-0.45054198693885095,3.080929563945208,0.8256837445970605,-0.7771837918027391,-2.867383989327728,2.178266849425155,-0.5264844249578954,1.081310209049145,-0.8248442257888504,1.4372023787860786,0.896998710174504,-0.88255021785372,0.2766672347100839,-0.7507014165332357,0.9923056503436243,-1.0569557757672827,-0.7261908803859098,-0.32889201315277283,-0.4554993960605105,./DataSet/60/S10_8.jpg
-3.956219480036637,-2.220711040189247,4.363865710602801,-3.4241190723366186,0.3716635937144688,-3.8803707161101677,-1.2532120231779427,-4.5309900943694235,1.304470760929552,-1.2679163010453955,3.0401071520461636,-3.4452923469740067,2.2235719497509487,1.1135072563074797,2.4961447487553103,-1.1346138380346384,1.9021350900942422,-2.031331564804461,-1.8903768289065424,0.5223959440095624,2.6894045035094636,2.8688505526632646,-0.7084373265399437,2.3337267518530567,0.1956297219216024,0.1334120343674108,0.5835827793268009,-1.429076263605833,1.236102074461528,./DataSet/60/S11_5.jpg
0.28292332756376487,-4.459013599574865,-2.804760358463044,2.864965776273375,-2.0875031586692296,1.630031115504652,1.1860013518123345,-1.7637138551227807,2.7117352032901967,-0.26895817095398805,-1.3071231882516092,-2.416245705598765,-0.5101688155048144,0.8247045892281437,0.7619472851301499,0.22182668324721727,3.0464613671220437,-0.8992888190312193,0.38645289682651335,-2.0641110885233407,-2.385994259553538,-1.0817275371348267,-0.7134504062656583,-1.0964577048917932,1.4317968688905016,0.7638171419739749,-1.665853119130518,-0.11526169657435509,0.3798839265115844,./DataSet/60/S12_10.jpg
-0.030325302205073432,-5.124709552023344,-3.6593619168418337,2.2072950525965,-0.47069919084804457,-0.08690046966594966,2.094064243452288,-2.327906826794972,2.67336748122667,0.5070135216153163,-1.5560542045501233,-1.27996275199156,-1.2483193385079827,1.1900195127923245,1.2778070121023124,0.16546934506698932,2.828122782596476,-2.3112292844224926,1.1085537612552643,-2.9130939404243343,-0.8571173033449839,-0.1955271554724646,-0.7240538817511332,-1.1284697437318134,1.1072542865678068,-0.053833918907439306,0.1650240500247988,-1.7263928171625154,-0.23366068751122762,./DataSet/60/S12_6.jpg
0.019765748992591554,5.829201126625503,1.5387378277576609,-1.9842655367540503,0.04217018296939539,3.5112014649794427,-1.6610545976261601,-1.9539117033392768,-1.8425590022902065,1.2724734002683333,0.878798712897563,1.7779345716499133,2.4018865096824946,3.2313462203241072,-0.34682273283892756,-3.204019209576564,-1.0934778681435646,0.8252661782734065,2.118860225876304,-2.3966086611713564,0.9918517424231065,1.6790200082942544,-0.09736071507341194,-1.366281012431673,1.5310552793765781,-0.5002472521498291,0.22269016459528126,0.1500854024698699,0.695846233640978,./DataSet/60/S13_2.jpg
1.8747052008098184,4.493150318194825,-1.3649756282756604,-1.717311187511624,-0.5153342348522394,1.644053553208045,-2.6923164697076727,-2.923156339969995,-4.865321108748002,0.7399361537350583,-1.443888227435724,2.1221730372014793,0.5358759726024492,1.7997875383266522,-1.4288313613315986,-2.557891894441862,-0.7445619274544051,-0.058733420751528265,2.4615177478225445,-0.6650701456786113,0.5240251579905776,0.30364837819937773,-0.9650660830285341,-1.2954736244991445,0.5355353910927583,-0.6312845692316541,0.30755374765062293,-0.8111850264936987,-0.42429937307527654,./DataSet/60/S13_7.jpg
1.0452252215184987,0.3904767770959361,0.6701447344266479,-2.70857295419999,-1.3506439165126156,0.23562261416051747,-3.391798654618009,-2.6649419385282838,0.9411979695543417,-3.3797459836503534,-0.5618446635116803,-1.8067032264099334,4.379342727673139,1.9339547811518283,-0.4164442820256544,2.9137767296400665,-1.3733890476059933,4.906426217243204,-0.2743679633784089,-1.5692399096845444,-1.365575637846268,0.2619313441369049,-0.7062974654458107,1.95579540279343,2.861787223834808,-0.4028385272628716,-0.896915096540527,0.7408070077606637,0.15328286299533447,./DataSet/60/S15_8.jpg
-1.2949418387519716,-2.4881122937807727,4.782342605711599,-1.4100359174624302,0.36687836641083016,0.21621628669089302,4.489761516578032,-0.17700317361387716,-3.4253527297495547,0.8952325466933336,6.17741366947755,-1.5974508183120875,-3.08830712180815,-0.48333897241284196,0.5910654648913082,0.5785124698747842,0.5598970605709384,1.5780543498787771,0.4688533018763168,-0.8822326363689142,-0.9626486199060063,1.4931989106823975,4.714702034298345,-0.10519771437160323,1.1290558570990537,-0.7978030171946087,1.0845400504095304,0.1404324326356018,-1.0400920666755775,./DataSet/60/S16_9.jpg
-0.7397950761511669,-3.405437077236044,-1.0550099832051696,-0.4612567106457635,1.8942991635347015,-5.232248601571033,0.4311869175963913,1.7388747104479063,-4.227224473240067,2.7654083541335117,-2.3900238713634474,1.4968821987651744,-0.8161150652491012,-0.747221071080706,0.23348535197483264,1.9333088586137661,-2.223864855858856,0.5276230954651919,-1.1134238428870233,-2.274158487511177,-0.1754949225499617,1.5615800395594897,-0.12579470118541658,0.9107158023777265,0.8216583831479233,4.558835836198537,0.9573500928854108,-0.08903720031790877,0.09275236591271857,./DataSet/60/S17_4.jpg
